name,essround,edition,proddate,idno,cntry,dweight,pspwght,pweight,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,vote,sclmeet,sclact,hhmmb,gndr,yrbrn,agea,eisced,edulvlb,crpdwk,hincfel,ipcrtiv,imprich,ipeqopt,ipshabt,impsafe,impdiff,ipfrule,ipudrst,ipmodst,ipgdtim,impfree,iphlppl,ipsuces,ipstrgv,ipadvnt,ipbhprp,iprspot,iplylfr,impenv,imptrad,impfun
ESS9e03_1,9,3.1,17.02.2021,3005,DE,0.9994662404060364,0.6058521866798401,3.0373449325561523,9,10,9,7,7,6,8,1,6,4,5,1,1961,57,7,720,6,1,2,5,1,4,4,4,4,2,2,2,2,1,4,3,4,4,3,1,1,4,4
ESS9e03_1,9,3.1,17.02.2021,3022,DE,0.9994662404060364,0.9634578824043274,3.0373449325561523,2,6,7,1,0,0,3,1,2,2,2,1,1940,78,3,322,2,2,3,5,2,3,2,3,2,3,1,1,1,1,2,1,4,2,5,2,2,2,2
ESS9e03_1,9,3.1,17.02.2021,3073,DE,0.9994662404060364,0.8422838449478149,3.0373449325561523,2,3,2,2,3,2,4,1,7,2,3,2,1982,36,7,720,6,1,1,6,1,2,4,4,5,1,4,2,1,2,3,6,2,4,3,1,1,4,3
ESS9e03_1,9,3.1,17.02.2021,3082,DE,0.9994662404060364,1.2524174451828003,3.0373449325561523,6,4,3,5,4,4,5,3,5,2,4,2,1975,43,3,321,2,3,2,3,4,3,3,5,5,4,4,3,4,2,4,3,5,2,3,2,3,2,4
ESS9e03_1,9,3.1,17.02.2021,3093,DE,0.9994662404060364,1.1025546789169312,3.0373449325561523,5,4,10,4,4,6,5,1,6,3,3,2,1966,52,3,322,6,2,3,6,2,6,5,5,6,2,3,3,2,3,5,3,6,4,5,1,2,6,3
ESS9e03_1,9,3.1,17.02.2021,3128,DE,0.9994662404060364,1.0291049480438232,3.0373449325561523,7,7,9,5,5,5,5,1,5,2,3,1,1960,58,3,322,6,2,4,5,2,4,3,4,5,3,2,3,2,2,3,2,4,4,3,2,2,5,4
ESS9e03_1,9,3.1,17.02.2021,3204,DE,0.9994662404060364,0.9348306655883789,3.0373449325561523,5,6,5,4,5,7,6,2,4,2,4,1,2003,15,1,113,2,1,3,3,4,3,2,2,3,2,1,2,1,3,2,2,4,3,3,1,2,4,3
ESS9e03_1,9,3.1,17.02.2021,3250,DE,0.9994662404060364,0.9954758286476135,3.0373449325561523,8,8,9,7,7,6,6,1,5,2,3,1,1965,54,3,322,6,2,3,5,2,2,2,4,1,4,3,4,2,1,2,2,5,2,2,2,2,3,4
ESS9e03_1,9,3.1,17.02.2021,3300,DE,0.9994662404060364,0.7903580665588379,3.0373449325561523,10,10,8,7,7,9,9,1,5,4,2,2,1953,65,7,720,2,1,1,5,1,2,1,2,4,1,3,1,1,1,2,1,4,4,5,1,1,4,2
ESS9e03_1,9,3.1,17.02.2021,3354,DE,0.9994662404060364,0.6142551302909851,3.0373449325561523,2,7,7,2,2,2,3,1,6,3,2,1,1955,63,7,720,1,2,2,5,2,5,3,1,5,1,2,1,2,2,5,2,5,2,5,1,2,5,2
ESS9e03_1,9,3.1,17.02.2021,3361,DE,0.9994662404060364,0.8889173269271851,3.0373449325561523,2,3,9,0,3,5,6,2,7,5,2,2,1974,44,3,322,6,4,1,6,1,4,1,1,6,1,4,3,1,1,6,1,1,5,6,1,2,6,1
ESS9e03_1,9,3.1,17.02.2021,3396,DE,0.9994662404060364,0.5333567261695862,3.0373449325561523,8,9,8,7,7,8,8,1,6,3,4,1,1956,62,7,800,2,2,1,6,1,5,6,3,3,2,4,5,1,3,4,4,2,3,4,1,1,6,6
ESS9e03_1,9,3.1,17.02.2021,3410,DE,0.9994662404060364,0.6123300790786743,3.0373449325561523,8,7,8,6,5,6,7,1,7,4,2,2,1962,56,7,720,6,1,3,4,2,5,4,3,5,2,3,2,3,2,4,2,4,2,4,1,1,3,3
ESS9e03_1,9,3.1,17.02.2021,3421,DE,0.9994662404060364,1.0824707746505737,3.0373449325561523,5,8,8,0,3,5,5,1,5,2,2,1,1951,67,3,322,1,1,3,3,1,1,1,1,5,4,1,1,1,1,2,1,5,2,5,1,1,1,1
ESS9e03_1,9,3.1,17.02.2021,3430,DE,0.9994662404060364,1.4915672540664673,3.0373449325561523,4,7,8,5,6,7,6,2,6,4,1,2,1999,19,4,313,2,2,2,3,1,2,4,3,4,2,4,2,1,2,2,3,1,5,4,1,1,5,2
ESS9e03_1,9,3.1,17.02.2021,3436,DE,0.9994662404060364,0.7760168313980103,3.0373449325561523,2,3,4,3,2,4,3,1,6,2,1,1,1966,52,5,510,2,3,3,5,1,3,3,4,4,1,3,4,2,3,3,3,3,4,4,2,1,4,3
ESS9e03_1,9,3.1,17.02.2021,3455,DE,0.9994662404060364,1.2697876691818237,3.0373449325561523,4,3,5,2,2,3,3,1,4,4,2,2,1965,53,3,322,6,2,3,5,2,6,4,2,4,2,4,3,4,2,4,4,5,4,5,2,2,5,4
ESS9e03_1,9,3.1,17.02.2021,3459,DE,0.9994662404060364,0.9992899298667908,3.0373449325561523,4,5,8,3,3,3,6,1,4,3,2,2,1973,45,3,322,6,1,4,4,5,4,3,3,3,2,2,3,1,2,2,2,5,3,2,2,2,2,2
ESS9e03_1,9,3.1,17.02.2021,3527,DE,0.9994662404060364,1.113245964050293,3.0373449325561523,0,3,4,1,1,1,3,1,6,1,3,2,1987,31,3,322,6,3,2,5,2,4,3,2,5,3,2,2,3,1,4,2,5,4,4,2,3,3,3
ESS9e03_1,9,3.1,17.02.2021,3564,DE,0.9994662404060364,0.7596949338912964,3.0373449325561523,5,5,8,5,5,5,7,1,5,3,3,2,1952,66,3,321,2,2,1,6,2,5,4,4,5,2,3,3,3,3,3,2,5,4,2,2,1,3,5
ESS9e03_1,9,3.1,17.02.2021,3576,DE,0.9994662404060364,0.7033355832099915,3.0373449325561523,8,8,8,7,7,8,8,1,6,3,4,1,1968,50,6,610,6,1,2,5,1,3,3,3,3,2,2,5,1,2,2,2,5,4,2,1,1,5,5
ESS9e03_1,9,3.1,17.02.2021,3597,DE,0.9994662404060364,1.1555920839309692,3.0373449325561523,2,7,3,3,3,4,2,1,4,2,9,2,1999,19,3,322,6,3,2,3,2,2,1,1,4,3,4,1,1,1,1,1,2,2,1,1,1,5,1
ESS9e03_1,9,3.1,17.02.2021,3635,DE,0.9994662404060364,1.1025546789169312,3.0373449325561523,5,8,10,10,6,1,88,2,5,2,4,2,1978,41,3,322,6,1,2,5,5,6,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,2,5
ESS9e03_1,9,3.1,17.02.2021,3663,DE,0.9994662404060364,0.8958531618118286,3.0373449325561523,7,6,7,5,4,3,3,1,7,4,3,1,1969,50,7,720,6,1,3,4,1,5,5,3,3,2,2,3,1,1,4,3,4,3,4,1,2,2,4
ESS9e03_1,9,3.1,17.02.2021,3668,DE,0.9994662404060364,0.6628556847572327,3.0373449325561523,7,8,8,5,5,7,8,1,6,4,4,2,1972,47,7,720,6,1,4,5,1,5,3,4,4,2,4,2,3,2,3,5,5,3,4,1,2,3,3
ESS9e03_1,9,3.1,17.02.2021,3691,DE,0.9994662404060364,1.1190791130065918,3.0373449325561523,4,5,4,3,4,5,5,1,4,3,1,1,1983,35,3,321,6,1,1,3,2,2,2,3,2,1,2,3,1,2,2,3,3,2,3,1,1,3,2
ESS9e03_1,9,3.1,17.02.2021,3711,DE,0.9994662404060364,1.1023201942443848,3.0373449325561523,4,5,7,4,3,4,4,1,4,3,2,2,1962,56,3,322,6,2,3,5,1,2,2,2,5,3,3,2,2,2,2,1,6,3,3,1,1,3,3
ESS9e03_1,9,3.1,17.02.2021,3759,DE,0.9994662404060364,0.791557788848877,3.0373449325561523,8,9,9,4,4,6,8,1,4,3,3,1,1983,36,7,720,6,1,3,3,2,4,2,3,2,1,2,1,2,2,3,2,4,3,3,1,1,1,1
ESS9e03_1,9,3.1,17.02.2021,3826,DE,0.9994662404060364,0.9625189304351807,3.0373449325561523,7,7,8,5,5,7,7,3,4,3,3,2,2002,16,2,213,2,1,3,2,2,3,3,3,3,2,3,5,3,2,1,2,3,1,3,2,1,1,3
ESS9e03_1,9,3.1,17.02.2021,3835,DE,0.9994662404060364,0.8889173269271851,3.0373449325561523,5,7,7,2,1,3,8,1,5,2,3,2,1973,46,3,321,6,2,2,4,2,3,3,2,4,3,2,3,3,1,4,3,3,4,3,1,1,4,4
ESS9e03_1,9,3.1,17.02.2021,3844,DE,0.9994662404060364,0.4834028482437134,3.0373449325561523,3,3,5,3,2,3,4,1,2,4,2,1,1935,83,7,720,2,2,3,5,2,3,4,2,3,2,3,2,2,2,2,3,5,3,4,2,2,2,3
ESS9e03_1,9,3.1,17.02.2021,3846,DE,0.9994662404060364,0.942275881767273,3.0373449325561523,4,4,5,0,2,2,3,1,4,2,1,2,1954,64,3,321,2,2,3,4,5,5,4,2,6,4,5,2,1,2,4,5,4,5,5,2,5,3,3
ESS9e03_1,9,3.1,17.02.2021,3879,DE,0.9994662404060364,1.1023201942443848,3.0373449325561523,2,3,6,1,0,4,7,1,6,3,1,2,1955,63,3,321,6,2,2,5,2,2,2,3,6,2,3,2,1,2,4,4,5,3,1,2,1,5,5
ESS9e03_1,9,3.1,17.02.2021,3970,DE,0.9994662404060364,1.2061957120895386,3.0373449325561523,7,9,7,5,7,9,10,1,5,2,4,1,1999,19,2,213,2,1,3,2,1,3,4,2,4,1,4,2,1,2,3,3,1,4,4,1,1,2,2
ESS9e03_1,9,3.1,17.02.2021,4000,DE,0.9994662404060364,0.8702576160430908,3.0373449325561523,9,9,9,8,7,3,6,1,3,3,2,1,1958,60,3,322,2,3,2,6,2,5,2,4,2,2,2,3,4,2,2,2,6,2,3,2,2,2,3
ESS9e03_1,9,3.1,17.02.2021,4015,DE,0.9994662404060364,0.8410544991493225,3.0373449325561523,4,3,8,6,5,2,2,1,6,4,1,2,1955,63,3,322,2,2,5,6,2,5,2,2,5,2,1,1,1,2,5,2,5,2,5,2,5,5,2
ESS9e03_1,9,3.1,17.02.2021,4074,DE,0.9994662404060364,0.9492448568344116,3.0373449325561523,7,7,5,6,6,8,8,3,7,4,3,1,2003,15,1,113,2,1,2,2,1,4,3,2,4,4,3,1,1,1,3,2,3,2,3,1,2,6,2
ESS9e03_1,9,3.1,17.02.2021,4177,DE,0.9994662404060364,0.8540229201316833,3.0373449325561523,3,5,5,0,3,3,1,1,4,2,4,2,1961,58,3,322,6,1,2,6,1,5,2,5,5,2,1,3,2,2,3,2,6,2,6,1,1,2,3
ESS9e03_1,9,3.1,17.02.2021,4179,DE,0.9994662404060364,0.5333567261695862,3.0373449325561523,3,3,2,0,0,0,0,1,1,2,2,1,1950,68,5,520,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
ESS9e03_1,9,3.1,17.02.2021,4185,DE,0.9994662404060364,1.402550220489502,3.0373449325561523,9,6,9,9,7,9,10,2,4,3,2,1,1968,51,3,322,6,2,2,5,2,2,2,3,2,2,1,1,2,2,2,1,3,1,2,2,1,3,2
ESS9e03_1,9,3.1,17.02.2021,4202,DE,0.9994662404060364,0.5898914933204651,3.0373449325561523,6,7,8,6,3,6,7,1,4,3,2,2,1956,62,7,720,2,2,3,6,2,5,2,3,3,2,2,4,1,2,5,2,5,3,5,1,2,3,4
ESS9e03_1,9,3.1,17.02.2021,4203,DE,0.9994662404060364,0.5333567261695862,3.0373449325561523,6,8,8,4,5,5,7,1,7,3,2,1,1958,61,5,520,6,1,1,6,1,3,4,1,2,1,2,2,2,1,2,2,4,2,3,1,1,1,1
ESS9e03_1,9,3.1,17.02.2021,4207,DE,0.9994662404060364,0.692655622959137,3.0373449325561523,2,7,7,5,3,3,3,1,5,2,4,1,1969,49,5,520,6,1,1,4,1,5,2,2,5,2,2,2,1,2,4,2,2,5,3,1,2,2,4
ESS9e03_1,9,3.1,17.02.2021,4506,DE,0.9994662404060364,1.1555920839309692,3.0373449325561523,2,5,6,2,2,1,1,1,6,3,3,2,1986,32,3,322,6,2,3,5,2,2,1,3,4,2,2,3,3,2,3,2,5,4,3,2,2,2,3
ESS9e03_1,9,3.1,17.02.2021,4524,DE,0.9994662404060364,0.6628556847572327,3.0373449325561523,6,8,8,5,4,5,7,1,6,2,4,2,1968,50,5,520,6,1,3,5,2,5,3,5,5,3,4,3,2,2,4,2,5,3,2,1,2,3,5
ESS9e03_1,9,3.1,17.02.2021,4549,DE,0.9994662404060364,1.242360234260559,3.0373449325561523,5,6,6,5,5,5,5,3,88,2,3,2,2002,16,2,212,2,2,3,4,1,3,3,3,2,2,1,2,1,3,3,2,2,1,2,2,1,3,3
ESS9e03_1,9,3.1,17.02.2021,4559,DE,0.9994662404060364,0.7596949338912964,3.0373449325561523,7,5,10,3,8,10,2,1,4,4,2,2,1944,75,3,322,2,1,4,5,2,5,4,5,6,2,2,3,1,4,4,5,5,2,2,2,1,5,5
ESS9e03_1,9,3.1,17.02.2021,4568,DE,0.9994662404060364,1.1023201942443848,3.0373449325561523,3,5,7,2,2,4,4,1,6,3,2,2,1963,56,3,322,6,1,4,6,2,4,3,3,4,1,2,2,3,3,4,2,5,4,4,2,2,4,3
ESS9e03_1,9,3.1,17.02.2021,4591,DE,0.9994662404060364,0.6239466667175293,3.0373449325561523,5,8,5,5,5,0,0,1,4,3,2,1,1935,83,7,800,2,1,2,6,1,6,3,3,1,1,1,2,1,1,6,1,6,1,6,2,1,2,2
ESS9e03_1,9,3.1,17.02.2021,4662,DE,0.9994662404060364,0.9634578824043274,3.0373449325561523,5,5,5,3,6,6,5,2,3,1,2,1,1953,65,3,322,2,3,3,5,1,5,2,4,4,2,1,1,2,2,3,1,6,3,4,3,1,1,2
ESS9e03_1,9,3.1,17.02.2021,4677,DE,0.9994662404060364,0.6746630668640137,3.0373449325561523,8,8,7,6,6,5,5,1,4,2,1,1,1987,31,7,720,6,1,4,3,3,2,2,3,2,3,3,4,2,4,3,2,5,2,4,2,4,3,3
ESS9e03_1,9,3.1,17.02.2021,4679,DE,0.9994662404060364,0.4300103485584259,3.0373449325561523,5,3,7,4,3,4,3,1,4,3,2,1,1939,79,5,520,2,1,2,4,6,3,2,2,2,2,2,2,1,2,2,1,6,2,2,2,1,2,3
ESS9e03_1,9,3.1,17.02.2021,4685,DE,0.9994662404060364,0.9014159440994263,3.0373449325561523,7,8,5,6,6,7,7,1,7,2,6,2,1991,27,5,510,6,2,5,6,1,3,2,1,5,2,4,3,2,2,4,4,4,5,4,1,1,4,4
ESS9e03_1,9,3.1,17.02.2021,4705,DE,0.9994662404060364,0.7760168313980103,3.0373449325561523,9,9,9,5,5,5,4,1,4,4,2,1,1971,47,5,520,6,1,3,3,1,4,1,2,2,2,2,2,2,3,4,2,5,3,2,1,2,2,5
ESS9e03_1,9,3.1,17.02.2021,4736,DE,0.9994662404060364,0.7808356285095215,3.0373449325561523,8,9,8,7,8,9,8,1,7,3,4,2,1986,32,7,720,6,2,2,6,2,6,5,2,5,1,1,4,1,2,3,4,4,6,4,3,1,5,5
ESS9e03_1,9,3.1,17.02.2021,4772,DE,0.9994662404060364,0.7596949338912964,3.0373449325561523,3,2,7,2,2,4,3,1,6,2,2,2,1960,58,3,322,6,1,5,5,1,5,3,1,4,1,1,2,1,1,1,4,3,3,2,1,1,4,4
ESS9e03_1,9,3.1,17.02.2021,4825,DE,0.9994662404060364,0.692655622959137,3.0373449325561523,6,8,9,4,4,6,6,1,4,3,4,1,1972,46,5,520,6,2,2,5,1,3,2,3,3,1,3,2,1,1,3,2,3,5,3,1,2,4,4
ESS9e03_1,9,3.1,17.02.2021,4851,DE,0.9994662404060364,1.3999712467193604,3.0373449325561523,3,6,7,2,2,2,6,1,7,3,3,1,1964,54,3,322,6,2,1,5,2,2,1,4,3,1,1,1,2,1,2,1,5,1,2,1,1,1,3
ESS9e03_1,9,3.1,17.02.2021,4877,DE,0.9994662404060364,1.1190791130065918,3.0373449325561523,6,8,6,6,7,4,6,1,7,2,6,1,1982,36,3,322,6,2,2,5,2,4,4,4,5,2,2,4,2,3,3,2,4,4,3,2,2,2,3
ESS9e03_1,9,3.1,17.02.2021,4880,DE,0.9994662404060364,0.7033355832099915,3.0373449325561523,8,8,7,7,8,6,7,1,5,2,3,1,1979,39,7,720,6,1,2,5,1,4,2,2,5,2,2,1,1,3,5,1,3,1,3,1,1,5,2
ESS9e03_1,9,3.1,17.02.2021,4943,DE,0.9994662404060364,0.8227275609970093,3.0373449325561523,4,8,8,5,5,5,7,1,5,4,2,2,1955,63,3,322,2,2,3,6,2,6,3,3,3,2,1,1,3,2,2,2,4,5,2,2,2,2,2
ESS9e03_1,9,3.1,17.02.2021,4964,DE,0.9994662404060364,0.4300103485584259,3.0373449325561523,6,8,5,5,4,9,8,1,4,3,2,1,1950,68,7,720,2,2,2,5,2,4,3,3,5,2,3,3,2,3,4,3,4,3,2,2,2,5,4
ESS9e03_1,9,3.1,17.02.2021,4988,DE,0.9994662404060364,0.8889173269271851,3.0373449325561523,3,5,8,3,3,4,4,1,4,3,4,2,1973,45,3,322,6,1,2,3,4,4,1,2,5,3,2,1,2,1,2,1,5,2,3,1,2,1,1
ESS9e03_1,9,3.1,17.02.2021,5001,DE,0.9994662404060364,0.7782171368598938,3.0373449325561523,3,4,6,2,3,2,6,1,6,2,4,1,1972,46,5,520,6,2,3,4,3,4,2,4,4,1,3,4,3,3,5,3,6,1,3,2,3,3,6
ESS9e03_1,9,3.1,17.02.2021,5058,DE,0.9994662404060364,0.7460002899169922,3.0373449325561523,10,10,8,8,8,9,9,1,6,4,3,2,1968,51,7,720,6,1,1,5,4,2,5,1,5,1,5,1,1,1,2,2,3,5,3,1,1,3,2
ESS9e03_1,9,3.1,17.02.2021,5069,DE,0.9994662404060364,2.054727077484131,3.0373449325561523,6,6,6,5,4,6,7,1,5,4,2,2,1957,61,2,213,6,2,3,4,2,5,1,3,2,2,2,2,1,1,1,1,5,4,2,1,2,4,3
ESS9e03_1,9,3.1,17.02.2021,5088,DE,0.9994662404060364,1.1025546789169312,3.0373449325561523,7,8,9,5,7,4,3,1,6,3,4,2,1967,51,3,322,6,2,2,5,2,4,5,1,6,2,5,3,1,3,4,4,3,5,4,3,1,3,2
ESS9e03_1,9,3.1,17.02.2021,5201,DE,0.9994662404060364,0.8759531378746033,3.0373449325561523,3,7,8,3,2,4,5,2,4,4,1,1,1996,23,3,322,6,2,2,4,2,3,3,4,3,3,2,2,2,2,2,3,4,5,3,1,2,5,1
ESS9e03_1,9,3.1,17.02.2021,5207,DE,0.9994662404060364,1.2090728282928467,3.0373449325561523,8,8,7,6,9,8,8,3,6,4,4,1,2002,16,2,213,2,1,4,3,6,2,5,1,5,2,3,2,1,3,3,1,1,5,2,3,1,1,1
ESS9e03_1,9,3.1,17.02.2021,5225,DE,0.9994662404060364,0.8702576160430908,3.0373449325561523,0,5,5,5,3,2,0,1,2,2,2,1,1939,79,5,423,2,2,3,3,1,3,5,3,5,2,2,3,1,5,3,1,5,5,5,2,5,3,5
ESS9e03_1,9,3.1,17.02.2021,5278,DE,0.9994662404060364,0.9847161769866943,3.0373449325561523,3,3,5,2,2,3,5,1,6,2,6,1,1994,24,3,322,6,1,3,4,3,4,2,5,2,2,1,2,2,2,3,2,5,2,3,2,2,2,3
ESS9e03_1,9,3.1,17.02.2021,5293,DE,0.9994662404060364,0.7660266757011414,3.0373449325561523,7,5,8,8,6,6,7,1,4,3,2,2,1959,59,5,520,6,1,2,4,2,3,2,4,3,2,3,2,3,1,2,1,5,2,1,1,3,1,3
ESS9e03_1,9,3.1,17.02.2021,5296,DE,0.9994662404060364,1.1190791130065918,3.0373449325561523,4,6,7,5,4,3,3,1,5,2,5,1,1974,44,3,322,6,2,3,5,4,5,2,6,3,3,2,4,4,1,6,3,6,4,5,3,3,3,6
ESS9e03_1,9,3.1,17.02.2021,5363,DE,0.9994662404060364,0.9492448568344116,3.0373449325561523,4,2,1,3,5,5,6,1,7,2,3,1,1999,19,2,213,6,2,1,4,1,5,6,1,5,3,5,1,1,2,4,2,1,4,3,1,1,3,1
ESS9e03_1,9,3.1,17.02.2021,5384,DE,0.9994662404060364,0.8562074303627014,3.0373449325561523,8,9,9,8,8,9,9,3,6,3,6,2,2002,16,2,213,2,1,2,5,1,3,4,2,4,2,3,2,1,2,5,4,1,3,5,2,2,5,2
ESS9e03_1,9,3.1,17.02.2021,5424,DE,0.9994662404060364,1.0864747762680054,3.0373449325561523,2,7,9,2,3,2,2,1,5,2,3,1,1985,33,5,422,6,2,1,5,2,3,5,3,5,1,2,2,1,2,1,3,5,3,2,1,1,3,3
ESS9e03_1,9,3.1,17.02.2021,5455,DE,0.9994662404060364,0.9992899298667908,3.0373449325561523,1,2,5,0,0,0,4,1,6,2,3,2,1967,51,3,322,6,2,1,6,1,6,3,1,6,1,1,2,2,1,6,2,1,5,4,1,1,5,5
ESS9e03_1,9,3.1,17.02.2021,5508,DE,0.9994662404060364,0.9847161769866943,3.0373449325561523,8,8,10,6,7,7,5,1,5,3,2,1,1994,24,5,423,6,1,2,4,2,4,3,2,5,3,1,1,1,1,2,1,3,2,2,1,3,3,1
ESS9e03_1,9,3.1,17.02.2021,5534,DE,0.9994662404060364,1.1010096073150635,3.0373449325561523,7,7,8,5,6,6,4,1,6,2,4,2,1983,36,3,322,6,1,3,5,2,5,3,4,4,2,3,5,3,3,3,2,5,3,4,2,3,3,5
ESS9e03_1,9,3.1,17.02.2021,5573,DE,0.9994662404060364,1.0877866744995117,3.0373449325561523,5,7,8,6,6,5,5,1,2,1,1,2,1928,90,3,322,2,2,2,6,1,3,1,5,5,2,2,2,1,1,3,1,6,1,5,2,1,2,5
ESS9e03_1,9,3.1,17.02.2021,5585,DE,0.9994662404060364,0.6239466667175293,3.0373449325561523,4,5,6,4,4,5,6,1,4,3,5,1,1954,64,7,720,2,1,2,4,1,2,2,1,5,2,3,2,1,2,2,2,4,5,2,1,1,5,3
ESS9e03_1,9,3.1,17.02.2021,5642,DE,0.9994662404060364,0.5348687767982483,3.0373449325561523,8,9,9,5,5,3,0,1,6,2,3,1,1961,57,7,720,2,1,3,4,4,3,1,5,1,1,4,5,3,3,5,3,5,2,5,2,3,3,5
ESS9e03_1,9,3.1,17.02.2021,5649,DE,0.9994662404060364,1.2238727807998657,3.0373449325561523,1,1,1,0,0,0,0,2,6,2,3,1,1960,58,3,322,2,3,2,5,2,2,2,4,2,2,2,2,2,3,5,1,6,5,3,5,1,5,2
ESS9e03_1,9,3.1,17.02.2021,5651,DE,0.9994662404060364,0.90782231092453,3.0373449325561523,7,9,9,5,6,7,8,1,6,3,4,1,1977,42,6,610,6,1,3,5,2,5,3,4,2,2,2,2,2,2,3,2,5,3,3,2,1,2,3
ESS9e03_1,9,3.1,17.02.2021,5682,DE,0.9994662404060364,0.6239466667175293,3.0373449325561523,7,9,9,4,4,4,5,1,5,4,4,1,1962,57,6,610,6,1,3,5,2,4,2,3,2,2,5,4,1,1,2,2,4,3,3,2,2,3,4
ESS9e03_1,9,3.1,17.02.2021,5692,DE,0.9994662404060364,0.90782231092453,3.0373449325561523,5,6,8,3,2,4,6,1,6,3,4,1,1972,47,5,520,6,1,2,5,3,3,6,2,5,3,5,1,1,2,4,4,2,5,2,1,2,4,2
ESS9e03_1,9,3.1,17.02.2021,5772,DE,0.9994662404060364,0.9954758286476135,3.0373449325561523,7,8,8,6,6,7,8,3,6,3,5,1,1977,41,3,322,6,2,3,5,2,2,2,3,1,2,2,5,2,1,2,2,2,1,4,2,2,2,5
ESS9e03_1,9,3.1,17.02.2021,5892,DE,0.9994662404060364,0.90782231092453,3.0373449325561523,8,9,9,7,7,6,6,1,4,2,4,1,1969,49,6,610,6,1,2,5,2,4,2,5,2,2,2,3,2,2,2,2,5,2,2,1,3,2,5
ESS9e03_1,9,3.1,17.02.2021,5893,DE,0.9994662404060364,0.8540229201316833,3.0373449325561523,7,9,10,3,3,2,3,1,6,3,2,2,1958,60,3,322,6,1,2,4,2,5,2,5,3,1,1,4,2,1,3,2,6,2,2,1,1,1,5
ESS9e03_1,9,3.1,17.02.2021,5907,DE,0.9994662404060364,1.4915672540664673,3.0373449325561523,8,9,9,7,7,8,7,1,5,3,2,2,1992,26,3,322,6,2,2,4,2,2,1,3,1,2,2,2,3,3,2,2,5,2,5,2,2,3,3
ESS9e03_1,9,3.1,17.02.2021,5913,DE,0.9994662404060364,0.7033355832099915,3.0373449325561523,8,10,9,4,4,4,2,1,3,2,1,1,1976,42,7,720,6,1,3,5,2,6,6,4,4,2,2,5,2,5,3,4,6,3,3,2,3,5,3
ESS9e03_1,9,3.1,17.02.2021,5952,DE,0.9994662404060364,0.7674376368522644,3.0373449325561523,7,7,6,5,6,7,5,1,6,3,1,2,1961,58,7,800,6,1,2,4,1,5,4,4,5,4,4,2,1,3,5,5,4,4,5,2,2,5,3
ESS9e03_1,9,3.1,17.02.2021,5990,DE,0.9994662404060364,0.9449474811553955,3.0373449325561523,2,5,5,2,2,1,4,1,7,3,2,2,1961,57,3,322,2,2,4,5,2,6,4,2,5,2,3,2,1,2,5,3,5,5,3,2,1,3,3
ESS9e03_1,9,3.1,17.02.2021,6032,DE,0.9994662404060364,1.124635100364685,3.0373449325561523,4,6,7,3,4,5,5,1,6,3,3,2,1982,37,3,321,6,3,1,6,2,5,4,3,5,2,2,5,2,1,5,3,5,5,6,1,2,3,2
ESS9e03_1,9,3.1,17.02.2021,6037,DE,0.9994662404060364,1.0703530311584473,3.0373449325561523,88,6,88,0,2,88,88,1,1,1,1,2,1932,86,3,322,2,2,8,5,8,8,8,5,4,8,1,4,2,3,8,8,6,1,2,2,2,3,4
ESS9e03_1,9,3.1,17.02.2021,6051,DE,0.9994662404060364,0.7749295830726624,3.0373449325561523,7,8,5,5,7,7,8,1,4,3,3,1,1972,46,7,720,6,1,3,5,3,5,3,3,3,4,2,3,3,2,2,3,3,2,4,2,2,5,3
ESS9e03_1,9,3.1,17.02.2021,6070,DE,0.9994662404060364,0.9992899298667908,3.0373449325561523,8,7,9,5,5,3,3,1,2,2,5,2,1975,44,3,322,2,2,3,4,3,3,2,4,5,2,3,2,1,1,2,2,4,2,3,1,3,3,6
ESS9e03_1,9,3.1,17.02.2021,6212,DE,0.9994662404060364,0.6123300790786743,3.0373449325561523,7,9,8,3,3,2,3,1,4,3,1,2,1955,63,6,610,6,1,5,4,2,3,1,4,3,2,2,2,2,2,3,3,4,3,2,2,2,4,2
ESS9e03_1,9,3.1,17.02.2021,6224,DE,0.9994662404060364,0.6295363903045654,3.0373449325561523,5,7,9,3,4,5,5,1,7,3,3,2,1988,30,6,610,6,1,3,4,2,5,5,4,5,2,2,1,1,1,2,3,6,2,2,1,3,5,3
ESS9e03_1,9,3.1,17.02.2021,6323,DE,0.9994662404060364,0.7033355832099915,3.0373449325561523,5,8,10,5,5,5,5,1,5,2,3,1,1971,48,6,610,6,2,3,5,2,4,2,4,4,3,3,3,2,3,3,3,5,4,3,2,2,3,2
ESS9e03_1,9,3.1,17.02.2021,6339,DE,0.9994662404060364,1.0851980447769165,3.0373449325561523,2,3,5,3,2,88,1,1,3,1,2,2,1945,73,3,322,2,1,5,6,3,5,2,5,4,2,2,3,3,2,6,2,6,3,5,2,2,3,3
ESS9e03_1,9,3.1,17.02.2021,6367,DE,0.9994662404060364,0.9014159440994263,3.0373449325561523,8,6,5,3,3,7,7,1,6,3,2,2,1985,34,7,720,6,2,2,5,1,3,2,4,5,1,3,2,1,2,2,4,5,5,5,1,2,4,4
